Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Game Phase;Reves;Rally Outcome;Rest Time;Tipo de recepcion;Barrido Fuerte;Match Duration
Lo Sin Yan Happy;Rally Time (31);1;;;1128480;12000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"3;25 (4)";1;1;7;1126480;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Lo Sin Yan Happy;Forehand long service;10;Construccion;;;;;;
Ania Setien;"-9;-54 (1)";1;2;12;1128880;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Attack;;;;;;
Lo Sin Yan Happy;"2;36 (1)";1;3;7;1128880;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;;;;Defence;;;;;;
Ania Setien;"-14;-54 (6)";1;4;12;1129680;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Attack;;;;;;
Lo Sin Yan Happy;"13;36 (1)";1;5;8;1130480;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;8;;;;Defence;;;;;;
Ania Setien;"9;-13 (1)";1;6;1;1131040;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-12;9 (2)";1;7;1;1131040;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Ania Setien;"-3;-56 (1)";1;8;11;1133440;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;11;;;;Attack;;;;;;
Lo Sin Yan Happy;"-12;36 (1)";1;9;5;1135080;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;5;;;;Defence;;;;;;
Ania Setien;"-14;-12 (1)";1;10;4;1135600;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Defence;;;;;;
Lo Sin Yan Happy;"-14;55 (7)";1;11;9;1137000;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Attack;;;;;;
Ania Setien;"-20;-49 (1)";1;12;Out;1137760;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;OUT SIDE;;;;Construccion;;Unforced Lo Sin Yan Happy;;;;
Ania Setien;Rest Time (31);1;;;1140480;13480;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (32);2;;;1153960;11240;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Ania Setien;"2;-26 (6)";2;1;6;1151960;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Ania Setien;Backhand short service;6;Construccion;;;;;;
Lo Sin Yan Happy;"-3;16 (1)";2;2;2;1152960;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;2;;;;Construccion;;;;;;
Ania Setien;"-14;-55 (5)";2;3;12;1152960;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Defence;Reves;;;;;
Lo Sin Yan Happy;"4;15 (1)";2;4;3;1154200;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;3;;;;Construccion;;;;;;
Ania Setien;"-14;-7 (1)";2;5;4;1154200;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Defence;;;;;;
Lo Sin Yan Happy;"14;55 (1)";2;6;12;1156640;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Ania Setien;"13;-56 (2)";2;7;9;1156640;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-14;16 (1)";2;8;1;1156640;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Ania Setien;"-13;-8 (1)";2;9;4;1156640;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-15;6 (1)";2;10;1;1156640;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Ania Setien;"-15;-54 (1)";2;11;12;1156640;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Defence;Reves;;;;;
Lo Sin Yan Happy;"-13;6 (1)";2;12;1;1161960;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Attack;;;;;;
Ania Setien;"-10;-43 (1)";2;13;8;1162600;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;8;;;;Construccion;;Winner Lo Sin Yan Happy;;;;
Lo Sin Yan Happy;Rest Time (32);2;;;1165200;17240;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Lo Sin Yan Happy;Rally Time (33);3;;;1182440;15560;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"-2;25 (4)";3;1;6;1180440;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Lo Sin Yan Happy;Forehand long service;10;Construccion;;;;;;
Ania Setien;"14;-55 (3)";3;2;9;1182760;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Construccion;;;;;;
Lo Sin Yan Happy;"13;55 (4)";3;3;12;1182760;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Defence;;;;;;
Ania Setien;"13;-54 (4)";3;4;9;1184000;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Attack;;;;;;
Lo Sin Yan Happy;"13;37 (1)";3;5;8;1185120;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;8;;;;Defence;;;;;;
Ania Setien;"10;-14 (1)";3;6;1;1185560;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-13;56 (1)";3;7;9;1185560;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Defence;;;;;;
Ania Setien;"-14;-15 (1)";3;8;4;1188240;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Defence;;;;;;
Lo Sin Yan Happy;"-14;7 (1)";3;9;1;1188800;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Ania Setien;"13;-55 (2)";3;10;9;1188800;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Defence;;;;;;
Lo Sin Yan Happy;"14;54 (2)";3;11;12;1190880;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Attack;;;;;;
Ania Setien;"12;-41 (1)";3;12;5;1191640;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;5;;;;Defence;;;;;;
Lo Sin Yan Happy;"-14;14 (2)";3;13;1;1192120;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Ania Setien;"-3;-14 (1)";3;14;3;1192120;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;3;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-14;6 (1)";3;15;1;1192120;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Ania Setien;"-14;-14 (2)";3;16;4;1192120;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;Winner Lo Sin Yan Happy;;;;
Ania Setien;Rest Time (33);3;;;1198000;21440;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (34);4;;;1219440;11760;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"3;25 (5)";4;1;7;1217440;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Lo Sin Yan Happy;Forehand long service;9;Construccion;;;;;;
Ania Setien;"-4;-54 (1)";4;2;11;1219760;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;11;;;;Construccion;;;;;;
Lo Sin Yan Happy;"4;34 (1)";4;3;7;1219760;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;;;;Defence;;;;;;
Ania Setien;"-12;-11 (1)";4;4;4;1220560;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-14;55 (8)";4;5;9;1220560;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Defence;;;;;;
Ania Setien;"-11;-14 (1)";4;6;4;1222160;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Defence;;;;;;
Lo Sin Yan Happy;"14;54 (3)";4;7;12;1223880;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Ania Setien;"-13;-9 (2)";4;8;4;1223880;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-14;9 (1)";4;9;1;1223880;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Construccion;;;;;;
Ania Setien;"-13;-54 (1)";4;10;12;1223880;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Construccion;;;;;;
Lo Sin Yan Happy;"15;19 (1)";4;11;4;1223880;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;Winner Ania Setien;;;;
Ania Setien;Rest Time (34);4;;;1231200;16160;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (35);5;;;1247360;2960;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Ania Setien;"-3;-26 (3)";5;1;7;1245360;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Ania Setien;Backhand short service;7;Construccion;;;;;;
Lo Sin Yan Happy;"11;16 (1)";5;2;4;1246680;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Ania Setien;"12;-53 (1)";5;3;9;1246680;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Attack;;;;;;
Lo Sin Yan Happy;"13;35 (1)";5;4;8;1247280;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;8;;;;Defence;;;;;;
Ania Setien;"11;1 (1)";5;5;4;1247680;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;NET;;;;Construccion;;Error Lo Sin Yan Happy;;;;
Lo Sin Yan Happy;Rest Time (35);5;;;1250320;25120;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Lo Sin Yan Happy;Rally Time (36);6;;;1275440;2360;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Ania Setien;"2;-25 (5)";6;1;6;1273440;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Ania Setien;Backhand flick;11;Construccion;;;;;;
Lo Sin Yan Happy;"-14;54 (4)";6;2;9;1274720;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Defence;;;;;;
Ania Setien;"-14;1 (1)";6;3;1;1274720;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;NET;;;;Construccion;;Error Lo Sin Yan Happy;;;;
Lo Sin Yan Happy;Rest Time (36);6;;;1277800;12960;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Lo Sin Yan Happy;Rally Time (37);7;;;1290760;1160;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Ania Setien;"-3;-25 (3)";7;1;7;1288760;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Ania Setien;Backhand short service;;Construccion;;;;;;
Lo Sin Yan Happy;"5;1 (1)";7;2;3;1289200;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;NET;;;;Construccion;;Unforced Ania Setien;;;;
Lo Sin Yan Happy;Rest Time (37);7;;;1291920;11320;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Lo Sin Yan Happy;Rally Time (38);8;;;1303240;3120;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"-2;25 (5)";8;1;6;1301240;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Lo Sin Yan Happy;Forehand short service;5;Construccion;;;;;;
Ania Setien;"4;-15 (1)";8;2;2;1302640;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;2;;;;Construccion;;;;;;
Lo Sin Yan Happy;"19;50 (1)";8;3;Out;1302640;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;OUT SIDE;;;;Construccion;;Unforced Ania Setien;;;;
Ania Setien;Rest Time (38);8;;;1306360;7560;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (39);9;;;1313920;10120;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"2;25 (2)";9;1;7;1311920;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;7;Lo Sin Yan Happy;Forehand short service;8;Construccion;;;;;;
Ania Setien;"-12;-16 (1)";9;2;4;1313120;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Lo Sin Yan Happy;"3;11 (1)";9;3;3;1313120;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;3;;;;Construccion;;;;;;
Ania Setien;"-14;-55 (6)";9;4;12;1313120;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Defence;Reves;;;;F;
Lo Sin Yan Happy;"-3;28 (1)";9;5;6;1316000;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;;;;Construccion;;;;;;
Ania Setien;"13;-15 (1)";9;6;1;1316000;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;1;;;;Defence;;;;;;
Lo Sin Yan Happy;"-14;56 (1)";9;7;9;1316960;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Defence;;;;;;
Ania Setien;"-13;-16 (1)";9;8;4;1317840;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Construccion;;;;;;
Lo Sin Yan Happy;"-15;54 (4)";9;9;9;1317840;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;9;;;;Construccion;;;;;;
Ania Setien;"-13;-13 (1)";9;10;4;1317840;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;4;;;;Defence;;;;;;
Lo Sin Yan Happy;"-20;11 (1)";9;11;Out;1320680;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;OUT SIDE;;;;Construccion;;Error Ania Setien;;;;
Ania Setien;Rest Time (39);9;;;1324040;9720;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;;3;2;Luxembourg Open 2023;109;261;;;;;;;;Rest Time;;;
Ania Setien;Rally Time (40);10;;;1333760;4600;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;;;;;;;;;;;
Lo Sin Yan Happy;"-3;25 (2)";10;1;6;1331760;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;6;Lo Sin Yan Happy;Forehand short service;5;Construccion;;;;;;
Ania Setien;"4;-16 (2)";10;2;2;1332960;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;2;;;;Construccion;;;;;;
Lo Sin Yan Happy;"14;56 (1)";10;3;12;1332960;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Defence;;;;;;
Ania Setien;"-15;-54 (2)";10;4;12;1333920;5000;5;ESP;HGK;Before;Ania Setien-Lo Sin Yan Happy;Left handed;Right handed;Ania Setien;Lo Sin Yan Happy;Rally Time;3;2;Luxembourg Open 2023;109;261;12;;;;Attack;;;;;;
